Source,Additional_Lng,f6,f16,f17,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,D1,D2,D3,y,Location_Available,Wind_D_Calm,Wind_D_Variable,Wind_D_Sin,Wind_D_Cos,Record_Delay_Time,is_holiday,has_sensitive_word,Address_Freq,Address_Mean
1,1.1967404,-0.41927925,-0.8206728,0.21860915,1.8356109,0.6920172,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,1,0,0,1.1882882,-1.0574068,0.65241045,0,0,1.5312184,0.9666855
1,-0.010557141,-0.687551,0.8976543,-0.78672963,2.2398665,-0.6422932,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,1,0,0,1.1882882,-1.0574068,0.21373627,0,0,-1.7692647,-0.41490483
2,0.08512612,-0.687551,1.4263703,0.40829572,2.2398665,2.3006148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,-0.557404,1.6466814,-0.20501663,0,1,-0.5562941,1.7800986
2,1.1178975,-0.687551,-0.9969115,0.06685991,2.2398665,1.5968927,0,0,0,1,0,0,0,0,0,0,0,1,1,1,2,0,0,0,0.055601574,-1.5430081,-0.122892275,0,0,-1.0973084,1.092155
2,0.9892935,-0.687551,0.4570576,0.56004494,-1.5993218,-0.6422932,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,0,1,0,0.055601574,0.114938535,-0.26884598,0,0,-0.247965,-0.8162646
1,-0.99516267,1.5069605,-0.8647325,-2.4370027,-0.31922266,-0.6422932,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,1,0,0,1.1882882,-1.0574068,-0.042394143,1,0,0.62869585,-0.064873435
2,1.2112062,-0.6633824,-0.51225513,0.21860915,-0.36189264,2.3006148,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,0,0,0,-1.4243248,0.74940723,-0.70995945,1,0,-1.4684018,0.5859996
1,0.83143294,-0.5328718,-0.24789712,0.5979823,0.10747705,-0.6422932,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,1,0,0,-1.5462592,0.114938535,0.6406203,1,0,-0.19414449,-1.2696658
1,0.7885589,2.0918415,-0.60037446,-1.374758,-0.10587281,-0.6422932,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,1,0,0,-0.557404,-1.4168044,-0.46927816,0,0,-1.7692647,0.9581307
2,1.0169973,-0.687551,-0.8647325,1.4326031,-0.10587281,-0.6422932,0,0,0,0,0,0,0,1,0,1,0,1,1,1,2,0,0,0,-1.4243248,-0.5195302,0.4584831,0,0,0.3392257,-0.48262984
1,-0.045608714,0.15351728,-0.4241358,0.57901365,-0.8525973,1.5799973,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,1,0,1,0.055601574,0.114938535,-0.32251137,0,0,1.4947679,0.21600716
1,-1.5384289,-0.23559766,-1.0850308,0.12376587,-0.5325725,-0.6422932,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,1,0,1,0.055601574,0.114938535,-0.0058040856,0,0,1.0537828,-0.9239118
1,-1.3571115,-0.6488812,0.67735595,0.56004494,-0.5325725,-0.6422932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1.1882882,-1.0574068,0.5552435,0,0,-0.1820332,-0.61736697
1,1.0253421,2.0918415,-1.3493888,0.40829572,1.8142759,-0.6422932,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,1,0,0,1.535528,-0.5195302,0.018589286,1,0,-0.46839735,-0.26305822
1,1.2000333,2.0918415,-1.1290905,1.3756971,-0.6179125,2.3006148,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,1,0,0,0.055601574,-1.5430081,-0.6571072,0,0,-0.6780101,0.73499465
1,0.7970764,-0.33227217,0.9857736,-1.0902281,0.96087646,-0.6422932,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,1,0,0,-1.4243248,-0.5195302,0.120228335,0,0,1.4847679,-0.60310906
2,0.5910459,2.0918415,1.073893,1.3377599,-0.8525973,1.7881194,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,1,0.055601574,0.114938535,0.081605494,0,0,0.085745126,0.8504836
1,-1.5922372,-0.687551,0.7654753,0.6738569,-0.31922266,-0.6422932,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,-0.557404,-1.4168044,-0.06312851,0,0,0.15892003,-0.009267634
2,1.1143978,-0.687551,1.5585493,1.1291046,0.36349687,0.115070485,0,0,0,0,1,0,0,0,0,1,0,1,1,1,2,0,0,0,0.055601574,1.7728852,-0.081423536,0,0,0.26999837,-1.2440016
1,-1.3571543,2.0918415,0.2808189,0.503139,-1.5993218,-0.6422932,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,1,1,0,0.055601574,0.114938535,-0.018000772,0,0,0.91116697,1.0001916
2,0.9433332,-0.687551,1.5585493,-0.1417953,-0.9592722,-0.6422932,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,0,0,0,1.1882882,-1.0574068,-0.16598722,0,0,-0.5366488,-1.0543716
1,-0.8849,2.0918415,0.9417139,-2.4370027,0.24366233,-0.6422932,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,1,0,0,-0.066478096,-0.07514778,0.04298266,0,0,-1.1385201,0.09053765
1,0.8323361,2.0918415,1.073893,-0.9764162,-0.5325725,-0.6422932,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0,0,-1.5462592,0.114938535,0.11616278,1,1,-1.5910699,0.7278657
2,1.1238774,-0.687551,-1.4815679,1.8688822,-0.8525973,0.7503381,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,-1.4243248,0.74940723,-0.6111663,0,0,-1.1385201,0.11049871
1,-1.4873875,-0.5715416,-1.4375082,0.42726436,1.1742263,-0.6422932,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,1,0,0,1.6574624,0.114938535,-0.0058040856,0,0,-0.72618526,-1.6767288
2,0.6270847,-0.687551,-0.11571811,-1.7920684,-0.9592722,-0.6422932,0,0,0,0,0,0,0,0,0,1,0,1,1,1,2,0,0,0,-0.557404,1.6466814,-0.294459,0,0,-1.3753313,1.7480183
1,0.04078295,2.0918415,0.7214156,-1.6213505,0.3208269,-0.6422932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1.1882882,-1.0574068,-0.21314774,0,0,0.34121722,-0.03065448
2,1.1954914,-0.687551,1.2501316,-0.06592069,-0.9592722,-0.6422932,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,0,0,0,-1.077085,-1.0574068,-0.5119666,1,0,0.72838026,0.18535267
1,0.9889016,0.38553613,-1.1290905,0.5979823,-0.10587281,-0.6422932,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,1,0,0,0.055601574,-1.5430081,-0.09118089,1,0,-1.1850281,0.5410872
2,1.2207025,-0.687551,0.8535946,0.3324211,-0.31922266,-0.6422932,0,0,0,1,0,0,0,0,0,0,0,1,1,1,2,0,0,0,-0.557404,-1.4168044,-0.28917375,0,0,-0.36246642,-0.109072916
1,0.5853795,2.0918415,-1.5696872,-0.9953848,0.10747705,-0.6422932,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,1,0,0,-1.4243248,0.74940723,0.45767,0,0,1.0044886,1.5954587
1,0.8649746,-0.59329337,0.2808189,0.52210766,0.96087646,2.3006148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1.535528,0.74940723,0.055992458,1,0,-0.45478755,-1.2974687
2,-0.59504014,-0.687551,-0.60037446,-2.4370027,0.96087646,-0.6422932,0,0,0,0,0,0,0,0,0,1,0,1,1,1,2,0,0,0,0.6686071,1.6466814,0.054366235,0,0,-0.07622878,1.5726461
2,-0.16617252,-0.687551,1.2501316,-2.1145356,2.2398665,-0.6422932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,-1.5462592,0.114938535,0.15356594,0,0,1.0299281,-0.81270015
1,-1.6459217,-0.28393492,-1.4375082,-0.8246669,0.96087646,-0.6422932,0,0,0,0,0,0,0,1,0,0,0,1,1,1,2,1,0,0,1.535528,-0.5195302,-0.030197458,0,0,-1.2383204,-1.3324006
2,0.054653943,-0.687551,1.5585493,0.6359196,0.36349687,1.8746849,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,0,0,0,-1.4243248,0.74940723,0.08729728,0,0,0.7569718,-1.085026
1,1.2132559,-0.37094197,-0.24789712,-1.3368206,-1.5993218,-0.6422932,0,0,0,0,0,0,0,1,0,0,0,1,1,1,2,1,1,0,0.055601574,0.114938535,-0.57132375,0,1,-1.5910699,0.37284404
2,-0.087112136,-0.687551,1.4263703,0.25654647,0.12881203,2.3006148,0,0,0,0,0,0,0,0,0,1,0,1,1,1,2,0,0,0,-0.557404,1.6466814,0.17836589,1,0,-0.91785645,-0.074853964
2,1.0326558,-0.687551,-0.9969115,0.2755151,0.96087646,-0.6422932,0,0,0,1,0,0,0,0,0,0,0,1,1,1,2,0,0,0,1.535528,-0.5195302,-0.71158564,1,1,-1.0973084,1.9832736
2,-1.5998753,-0.6633824,1.1179526,0.56004494,0.36349687,0.6353896,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,-1.077085,1.2872838,-0.3176327,0,0,1.2310632,0.46266878
1,-1.3419586,2.0918415,-1.5256275,0.38932705,-0.10587281,-0.6422932,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,1,0,1,0.055601574,0.114938535,0.68940705,0,0,0.8005967,-0.78489727
2,0.20307942,-0.687551,-1.6137469,0.8825121,0.6195167,2.3006148,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,0,0,0,-1.077085,-1.0574068,0.7044496,0,0,0.29989636,-0.71574646
1,1.0894722,2.0918415,0.9857736,-1.2230088,2.2398665,2.3006148,0,0,0,1,0,0,0,0,0,0,0,1,1,1,4,1,0,0,-1.5462592,0.114938535,-0.28551474,0,1,-1.5910699,0.17679794
1,0.7942279,-0.5957102,-1.7459259,0.38932705,0.10747705,-0.6422932,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,1,0,0,1.535528,-0.5195302,-0.5924647,1,0,0.02891047,-0.2095911
1,1.0151613,2.0918415,-0.33601645,1.1291046,-0.5325725,-0.6422932,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,1,0,0,-1.4243248,-0.5195302,0.030785972,0,0,0.45246267,0.43130141
1,0.70645577,-0.20176157,1.073893,0.86354345,-0.10587281,-0.6422932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,-1.077085,1.2872838,-4.542971,0,0,-1.1385201,-1.0044689
1,0.7773849,1.1226794,0.5892366,-0.23663859,-1.5993218,-0.6422932,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,1,1,0,0.055601574,0.114938535,-0.5664451,0,0,-1.0973084,-1.0365492
1,-1.534662,0.32028082,0.7214156,-0.3125132,1.3875762,2.3006148,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,-1.4243248,0.74940723,0.5186534,1,0,0.12792824,-1.3537874
2,0.99626887,-0.687551,0.19269957,-1.6592878,-0.10587281,-0.6422932,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,-1.4243248,-0.5195302,-0.45504868,0,0,-1.5910699,-0.37640852
1,-1.5693282,0.5450491,0.80953497,1.1480733,-0.36189264,0.31284574,0,0,0,1,0,0,0,0,0,0,0,1,1,1,3,1,0,0,-1.077085,1.2872838,0.35806373,0,0,0.73913926,-0.24951321
1,-1.5763429,1.4876256,-0.64443415,0.14273453,1.8142759,-0.6422932,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,1,0,0,1.1882882,-1.0574068,0.5308501,1,0,1.2996973,-1.1891087
2,0.3894599,-0.687551,-0.15977779,1.1860106,0.36349687,0.17658533,0,0,0,0,0,0,0,0,0,1,0,1,1,1,3,0,0,0,0.6686071,-1.4168044,0.40969634,0,0,-0.23630041,1.8734878
2,-0.5862564,-0.687551,-1.0850308,0.7687002,0.12881203,-0.4670008,0,0,0,0,0,0,0,0,0,1,0,1,1,1,3,0,0,0,-1.5462592,0.114938535,0.7117676,0,0,0.35576916,0.66370517
1,-1.3085369,2.0918415,-0.7766132,-0.84363556,-0.5325725,-0.6422932,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,1,0,1,0.055601574,0.114938535,0.60403025,0,0,1.5052234,0.25878084
1,0.9174687,1.5770495,-0.07165845,-0.7487923,-0.10587281,-0.6422932,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,1,0,0,1.6574624,0.114938535,-0.5554681,0,0,-0.30805305,0.9552792
1,-1.3570966,-0.67063296,-0.20383745,0.12376587,-1.5993218,-0.6422932,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,1,1,0,0.055601574,0.114938535,-0.46927816,0,0,0.49068815,0.3749827
2,-1.3073692,-0.687551,-2.3187015,0.16170318,-0.36189264,-0.088812955,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,0,0,1,0.055601574,0.114938535,-0.46074048,0,0,0.266873,-0.35217008
2,-0.043249503,-0.687551,0.4570576,0.35138974,0.3208269,-0.6422932,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,0,0.6686071,-1.4168044,-0.34405884,0,0,2.145712,1.0422523
1,1.1850678,2.0918415,-0.24789712,0.99632406,0.96087646,-0.6422932,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,1,0,0,1.535528,0.74940723,0.61297446,0,0,-0.93088114,0.73499465
1,1.2636195,2.0918415,0.9417139,1.05323,-0.1272078,2.3006148,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,1,0,0,0.6686071,1.6466814,0.3592834,1,0,-1.0973084,1.1092645
1,0.82769233,1.569799,0.9857736,0.6548883,-0.9592722,-0.6422932,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,1,0,0,1.6574624,0.114938535,-0.05459083,0,0,1.4706745,-0.87187046
1,0.46269095,1.0429229,-0.7766132,-0.67291766,-0.31922266,-0.6422932,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,1,0,0,-1.5462592,0.114938535,-0.41032752,0,0,0.26609755,-0.48762012
1,-1.0067276,1.3740331,-2.142463,-2.4370027,-1.5993218,-0.6422932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0.055601574,0.114938535,-0.591245,0,0,1.6010404,0.515423
1,0.9280626,0.83990633,1.073893,-0.3694192,-0.5325725,2.3006148,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,1,0,0,1.6574624,0.114938535,0.4092898,0,0,1.5235354,-0.7991552
1,-0.09899311,2.0918415,-0.11571811,-1.6972251,-0.10587281,-0.6422932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,1.6574624,0.114938535,0.09054974,0,1,-1.7692647,-0.6202186
2,-1.3607554,-0.687551,-2.3187015,0.46520168,-1.5993218,-0.6422932,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,0,1,0,0.055601574,0.114938535,0.7255905,1,0,0.8903426,0.4177564
3,-1.5542289,-0.687551,0.2808189,0.16170318,-1.5993218,-0.6422932,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,0,1,0,0.055601574,0.114938535,-0.33267528,0,0,-0.94208086,-0.9260505
2,-0.046674475,-0.6633824,0.41299793,0.80663747,-0.8525973,1.5799973,0,0,1,0,0,0,0,0,0,1,0,1,1,1,3,0,0,0,-1.077085,-1.0574068,-0.09118089,0,0,1.5574542,-0.46908483
1,-1.3077065,2.0918415,-1.7018663,-1.6592878,-1.5993218,-0.6422932,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,1,1,0,0.055601574,0.114938535,0.37229317,0,0,1.0624698,0.6166541
1,-1.34621,0.25502554,-1.4815679,0.31345242,1.1102214,0.2026256,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,1,0,0,-1.4243248,-0.5195302,-0.8981949,0,0,1.171286,1.0336976
1,-1.616352,-0.687551,-0.9969115,0.7117942,0.10747705,-0.6422932,0,0,0,1,0,0,0,0,0,0,0,1,1,1,2,1,0,0,-1.4243248,-0.5195302,0.64753175,0,0,0.9725777,0.074853964
1,0.9910182,-0.6126283,0.5892366,-0.21766993,0.53417677,-0.6422932,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,1,0,0,-1.5462592,0.114938535,-0.17655769,0,0,-0.8002142,-0.793452
1,0.06982098,0.027840408,-0.8647325,-1.4696013,-0.31922266,-0.6422932,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,1,0,1,0.055601574,0.114938535,0.6902201,0,0,-0.8539852,0.39708245
1,0.62892705,2.0918415,-0.33601645,0.9773554,-0.8525973,0.32654274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,-1.4243248,-0.5195302,0.09949397,1,1,-0.2042004,1.7123735
1,-1.5201361,-0.59329337,-0.95285183,-2.4370027,-0.31922266,-0.6422932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0.055601574,1.7728852,-0.10337757,1,0,-1.4684018,-1.2988945
1,-1.5551537,-0.6440475,-1.4815679,0.047891248,2.0276258,0.25817445,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,1,0,0,1.535528,-0.5195302,0.091769405,0,0,-0.30551827,-1.085026
1,-1.3553195,-0.5038694,-0.5563148,0.38932705,-0.9592722,-0.6422932,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,1,0,0,-0.557404,-1.4168044,0.31130975,0,0,1.9669158,0.6957854
3,0.77057034,-0.687551,-0.33601645,0.74973154,0.96087646,-0.6422932,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,1.6574624,0.114938535,0.2487001,0,1,-1.3006012,-0.22028452
1,-1.4486794,-0.03499803,-0.15977779,0.06685991,0.10747705,-0.6422932,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,1,0,0,1.1882882,-1.0574068,-0.05459083,0,0,-0.9962626,-1.4628603
2,0.39830974,-0.687551,-0.60037446,1.05323,1.8356109,0.6544992,0,0,0,0,0,0,0,0,0,1,0,1,1,1,3,0,0,0,-1.4243248,-0.5195302,-0.46155357,0,0,0.49751788,2.1123075
1,-1.5970212,0.62480557,-0.7325535,1.1860106,-0.1272078,0.90711814,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,1,0,0,1.535528,0.74940723,-0.08264321,1,0,1.0510772,1.5184661
2,1.1718683,-0.687551,1.5585493,0.6359196,-0.08460947,0.5969081,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,1,0,0.055601574,0.114938535,0.04826789,0,0,-0.87398154,0.63518935
2,-0.9938555,-0.687551,1.206072,-2.4370027,-0.10587281,2.3006148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,-1.077085,1.2872838,-0.22534443,0,0,-0.6313818,-0.03920922
1,0.826867,-0.20901217,-1.3493888,0.6548883,0.3208269,-0.6422932,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,1,0,0,1.535528,-0.5195302,0.49426004,0,0,1.8767233,-0.9082281
2,-1.3063996,-0.687551,0.4570576,0.6169509,1.3449062,-0.088812955,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,0,0,0,0.055601574,-1.5430081,-0.46724537,0,0,1.2131562,-0.35217008
1,0.9240391,-0.6319632,-0.33601645,0.18067184,0.96087646,-0.6422932,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,0,0,0.055601574,1.7728852,-0.5180649,0,1,0.32693112,-0.76422334
1,0.7030448,-0.687551,1.1179526,0.48417035,-0.10587281,2.3006148,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,-1.077085,-1.0574068,0.053146563,0,0,0.7814296,-1.4364833
2,0.45240772,-0.687551,0.19269957,-0.90054154,-0.31922266,-0.6422932,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,0,0,0,-1.4243248,-0.5195302,-0.3985374,0,0,0.26609755,-0.38068587
1,-0.051401608,0.20185454,0.80953497,0.99632406,0.30358094,1.5799973,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1,1,0,0.055601574,0.114938535,0.098274305,0,0,1.9010125,1.3894322
1,0.8361566,2.0918415,-0.33601645,0.80663747,1.600926,-0.6422932,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,1,0,0,0.055601574,1.7728852,0.26252303,0,0,0.046310037,0.9952013
2,0.45547312,-0.687551,0.2808189,-0.8815729,1.3875762,-0.6422932,0,0,0,1,0,0,0,0,0,0,0,1,1,1,2,0,0,0,-1.5462592,0.114938535,-0.14322008,1,0,0.9173312,-0.7585202
1,0.67462415,1.0791758,1.3823106,-0.5780744,-1.5993218,-0.6422932,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,1,0,0.055601574,0.114938535,-0.21802641,0,0,0.15949415,1.5434175
2,-0.17425741,-0.687551,0.7214156,-0.46426246,0.10747705,-0.6422932,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,-1.5462592,0.114938535,0.35562438,0,0,1.6205469,0.43201432
1,0.44041997,-0.5401224,1.5585493,-0.48323113,-1.5993218,-0.6422932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0.055601574,0.114938535,-0.020846665,1,0,-1.7692647,-0.03778343
1,-1.2922224,0.27194357,-1.9662242,-0.19870128,-0.10587281,-0.6422932,0,0,0,0,0,0,1,0,0,0,0,0,1,1,2,1,0,0,1.535528,-0.5195302,0.34789982,0,0,0.46882036,0.43700457
1,-0.12925144,0.5305479,-0.5563148,0.35138974,-0.5325725,-0.6422932,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,1,0,0,-1.4243248,0.74940723,-0.5424583,0,0,1.3565451,0.30298033
2,-1.3086636,-0.687551,-2.2305822,0.35138974,-0.36189264,-0.088812955,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,1,0.055601574,0.114938535,0.2608968,0,0,1.5052234,0.11406318
1,1.1283811,0.33719885,-0.7766132,0.3703584,2.2398665,-0.6422932,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,1,0,0,1.535528,-0.5195302,-0.15216433,0,0,-0.57723105,-1.1513252
1,1.0758679,2.0918415,1.5585493,0.80663747,0.3208269,1.5645329,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,0,1.535528,0.74940723,-0.0789842,1,1,-1.7692647,-0.5753062
2,0.71923804,-0.6633824,-1.4375082,0.44623303,-0.36189264,1.7705445,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,0,0,1,0.055601574,0.114938535,0.72924954,0,0,-1.2383204,1.6974027
2,-0.17128316,-0.687551,0.41299793,0.503139,0.92848545,1.762585,0,0,0,0,0,0,0,0,0,1,0,1,1,1,2,0,1,0,0.055601574,0.114938535,0.8967507,0,0,0.40230682,-0.6843791
2,-1.0059925,-0.687551,-2.0543435,-1.3368206,-0.9592722,-0.6422932,0,0,0,1,0,0,0,0,0,0,0,0,1,1,3,0,0,0,0.055601574,1.7728852,0.40969634,0,0,1.6010404,0.42916274
1,1.1976802,-0.071250975,0.9417139,0.8825121,0.3208269,-0.6422932,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0.055601574,1.7728852,0.4930404,0,0,1.5312184,1.1862571
2,1.0081502,2.0918415,1.2941914,0.48417035,-1.5993218,-0.6422932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0.055601574,0.114938535,-0.6554809,0,1,0.039879646,1.1698605
1,0.37511328,0.17526905,0.5892366,-1.317852,-0.10587281,-0.6422932,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,1,0,0,-1.077085,1.2872838,0.75039047,0,0,-0.3950773,0.19390741
1,-0.67871267,-0.63438004,0.41299793,-2.4370027,0.3208269,2.3006148,0,0,0,0,0,0,0,0,0,1,0,1,1,1,2,1,0,0,-0.557404,-1.4168044,-0.42049143,0,0,-0.13437085,-1.207644
2,-0.9843891,-0.687551,-1.3493888,-2.4370027,-0.31922266,-0.6422932,0,0,0,1,0,0,0,0,0,0,0,1,1,1,3,0,0,0,1.1882882,1.2872838,-0.47578305,0,1,-0.09309885,0.19034293
2,-1.6137174,-0.687551,-0.027598776,1.6033211,-0.6179125,0.8165437,0,0,0,0,0,0,0,1,0,0,0,1,1,1,2,0,0,1,0.055601574,0.114938535,-0.022879448,0,0,0.063819595,-0.40777588
2,0.38412175,-0.687551,0.7214156,-0.42632514,0.3208269,-0.6422932,0,0,0,0,1,0,0,0,0,1,0,1,1,1,1,0,0,0,1.6574624,0.114938535,-0.079390764,0,0,-0.70064783,-0.43843037
1,-1.3057219,1.6495554,-2.4508805,-1.6023818,-0.31922266,-0.6422932,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,1,0,0,-0.557404,-1.4168044,0.94553745,0,0,1.2057991,0.65443754
1,-1.5305583,-0.56670785,-0.07165845,-0.084889345,0.10747705,0.02471988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,-1.4243248,0.74940723,-3.66481,0,0,-0.8952196,-1.125661
2,-0.5922089,2.0918415,-1.3493888,-2.4370027,0.3208269,-0.6422932,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,0,0,0,1.6574624,0.114938535,-0.500583,0,0,-0.64973086,1.3423811
1,0.8291051,-0.114754505,1.1179526,0.5979823,-1.5993218,-0.6422932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0.055601574,0.114938535,0.39668655,1,0,-0.19414449,-1.0493813
1,-0.99032646,0.16076787,-1.9662242,-2.038661,-0.5325725,-0.6422932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1.1882882,1.2872838,-0.5668517,1,1,0.69375896,-0.2623453
2,0.6627467,-0.687551,0.32487857,0.52210766,0.12881203,1.6029277,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,0,0,0,-0.557404,-1.4168044,0.22511983,0,0,0.6625065,1.464999
2,-0.98567426,-0.687551,-2.5830595,-1.6023818,0.53417677,-0.6422932,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,0,0,0,0.6686071,1.6466814,-0.4826945,0,0,0.57601285,-0.23810689
2,0.7018804,-0.687551,0.060520563,-1.1091968,-1.5993218,-0.6422932,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,0,1,0,0.055601574,0.114938535,0.2385362,0,0,-0.058347076,-1.2625369
2,1.1908945,-0.687551,-0.29195678,0.6359196,0.010939739,-0.6422932,0,0,0,0,0,0,1,0,0,0,0,1,1,1,2,0,0,0,0.22318402,-0.23695284,-0.10581691,0,0,-0.50812376,-0.019961057
1,1.2016591,2.0918415,-0.6884938,0.9583867,-0.9592722,-0.6422932,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,1,0,0,1.535528,-0.5195302,0.4454733,1,0,0.5819525,0.9103668
2,-0.13221994,-0.6633824,-1.6137469,0.73076284,1.600926,1.2362125,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,0,0,0,-1.5462592,0.114938535,-0.23388213,0,0,-0.5789978,0.36714086
1,0.11399241,-0.687551,0.9857736,0.5410763,0.47513464,0.14129707,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2,1,1,0,0.055601574,0.114938535,-0.22493789,0,0,-1.4684018,-0.8825639
2,-1.5944448,-0.6633824,1.2501316,0.29448378,-0.36189264,2.3006148,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3,0,0,0,-1.077085,1.2872838,-0.55058944,0,0,1.0485828,0.7278657
2,1.016034,-0.687551,-0.9969115,0.6738569,2.0276258,-0.6422932,0,0,0,1,0,0,0,0,0,0,0,1,1,1,3,0,0,0,1.535528,-0.5195302,0.7536429,0,0,-0.12043518,1.4842472
